state,timestamp,leading_candidate_name,trailing_candidate_name,leading_candidate_votes,trailing_candidate_votes,vote_differential,votes_remaining,new_votes,leading_candidate_partition,trailing_candidate_partition,precincts_reporting,precincts_total,hurdle,hurdle_change,hurdle_mov_avg
Georgia (EV: 16),2020-11-10 23:33:01.329000,Biden,Trump,2469850,2457193,12657,-18,11,0.7727272727272727,0.22727272727272727,2643,2655,0,0,0.29783333333333334
Georgia (EV: 16),2020-11-10 21:23:41.646000,Biden,Trump,2469842,2457191,12651,-623,10,0.30000000000000004,0.7,2643,2655,0,0,0.29783333333333334
Georgia (EV: 16),2020-11-10 21:14:40.280000,Biden,Trump,2469839,2457184,12655,-613,18,0.6111111111111112,0.3888888888888889,2643,2655,0,0,0.29763333333333336
Georgia (EV: 16),2020-11-10 20:32:01.081000,Biden,Trump,2469828,2457177,12651,-595,139,0.762589928057554,0.23741007194244604,2643,2655,0,0,0.29746666666666666
Georgia (EV: 16),2020-11-10 20:13:21.489000,Biden,Trump,2469724,2457146,12578,-456,23,0.7391304347826086,0.2608695652173913,2643,2655,0,0,0.29696666666666666
Georgia (EV: 16),2020-11-10 18:53:05.227000,Biden,Trump,2469707,2457140,12567,-433,432,0.8171296296296297,0.18287037037037038,2643,2655,0,0,0.29686666666666667
Georgia (EV: 16),2020-11-10 17:13:34.033000,Biden,Trump,2469359,2457066,12293,-1,1,1.0,0.0,2643,2655,0,0,0.2960333333333333
Georgia (EV: 16),2020-11-10 15:57:20.681000,Biden,Trump,2469358,2457066,12292,-976,9,0.5555555555555556,0.4444444444444444,2643,2655,0,0,0.2960333333333333
Georgia (EV: 16),2020-11-10 14:53:31.427000,Biden,Trump,2469353,2457062,12291,-967,230,0.20869565217391306,0.7913043478260869,2643,2655,0,0,0.2959333333333333
Georgia (EV: 16),2020-11-10 14:26:25.189000,Biden,Trump,2469307,2456882,12425,-737,6,0.25,0.75,2643,2655,0,0,0.29083333333333333
Georgia (EV: 16),2020-11-10 13:29:26.390000,Biden,Trump,2469306,2456878,12428,-731,300,0.6516666666666666,0.34833333333333333,2643,2655,0,0,0.29073333333333334
Georgia (EV: 16),2020-11-10 02:51:07.718000,Biden,Trump,2469118,2456781,12337,-431,3,0.33333333333333337,0.6666666666666666,2643,2655,0,0,0.2885
Georgia (EV: 16),2020-11-10 02:50:24.590000,Biden,Trump,2469117,2456779,12338,-428,0,0,0,2643,2655,0,-2.462781055350498,0.28846666666666665
Georgia (EV: 16),2020-11-10 02:40:56.106000,Biden,Trump,2469117,2456779,12338,3133,0,0,0,2643,2655,2.462781055350498,-2.624408246088821,0.28846666666666665
Georgia (EV: 16),2020-11-10 02:31:58.448000,Biden,Trump,2469117,2456779,12338,1343,0,0,0,2643,2655,5.087189301439319,5.087189301439319,0.28846666666666665
Georgia (EV: 16),2020-11-10 01:58:22.076000,Biden,Trump,2469117,2456779,12338,-24663,1324,0.8489425981873112,0.1510574018126888,2643,2655,0,0,0.28846666666666665
Georgia (EV: 16),2020-11-09 23:37:54.043000,Biden,Trump,2468002,2456588,11414,-23339,11,0.2727272727272727,0.7272727272727273,2643,2655,0,0,0.2879
Georgia (EV: 16),2020-11-09 22:49:16.238000,Biden,Trump,2467999,2456580,11419,-23328,1,1.0,0.0,2643,2655,0,0,0.2876666666666667
Georgia (EV: 16),2020-11-09 22:31:23.782000,Biden,Trump,2467998,2456580,11418,-23327,366,0.27459016393442626,0.7254098360655737,2643,2655,0,0,0.2876666666666667
Georgia (EV: 16),2020-11-09 22:21:02.124000,Biden,Trump,2467902,2456319,11583,-22961,80,0.41874999999999996,0.58125,2643,2655,0,0,0.2799
Georgia (EV: 16),2020-11-09 21:37:10.035000,Biden,Trump,2467869,2456273,11596,-22881,12,0.75,0.25,2643,2655,0,0,0.2786
Georgia (EV: 16),2020-11-09 20:57:28.776000,Biden,Trump,2467858,2456268,11590,-22869,232,0.4956896551724138,0.5043103448275862,2643,2655,0,0,0.2785666666666667
Georgia (EV: 16),2020-11-09 20:48:09.080000,Biden,Trump,2467747,2456155,11592,-22637,1267,0.8823993685872139,0.11760063141278611,2643,2655,0,0,0.2768333333333333
Georgia (EV: 16),2020-11-09 20:30:13.208000,Biden,Trump,2466636,2456013,10623,-21370,3,0.6666666666666667,0.3333333333333333,2643,2655,0,0,0.2934333333333333
Georgia (EV: 16),2020-11-09 20:21:53.569000,Biden,Trump,2466634,2456012,10622,-21367,1,1.0,0.0,2643,2655,0,0,0.29346666666666665
Georgia (EV: 16),2020-11-09 19:41:59.802000,Biden,Trump,2466633,2456012,10621,-21366,25,0.0,1.0,2643,2655,0,0,0.29346666666666665
Georgia (EV: 16),2020-11-09 19:32:50.999000,Biden,Trump,2466633,2455987,10646,-21341,5,0.4,0.6,2643,2655,0,0,0.29306666666666664
Georgia (EV: 16),2020-11-09 19:14:34.730000,Biden,Trump,2466632,2455985,10647,-21336,24,0.25,0.75,2643,2655,0,0,0.2930333333333333
Georgia (EV: 16),2020-11-09 18:50:13.613000,Biden,Trump,2466626,2455967,10659,-21312,25,0.16000000000000003,0.84,2643,2655,0,0,0.29256666666666664
Georgia (EV: 16),2020-11-09 18:16:49.347000,Biden,Trump,2466622,2455946,10676,-21287,61,0.7377049180327868,0.26229508196721313,2643,2655,0,0,0.29213333333333336
Georgia (EV: 16),2020-11-09 17:43:52.920000,Biden,Trump,2466578,2455931,10647,-21226,60,0.6833333333333333,0.31666666666666665,2643,2655,0,0,0.2923
Georgia (EV: 16),2020-11-09 17:18:15.904000,Biden,Trump,2466538,2455913,10625,-21166,81,0.5185185185185186,0.48148148148148145,2643,2655,0,0,0.29233333333333333
Georgia (EV: 16),2020-11-09 16:53:08.079000,Biden,Trump,2466496,2455874,10622,-21085,3,0.6666666666666667,0.3333333333333333,2643,2655,0,0,0.29196666666666665
Georgia (EV: 16),2020-11-09 16:42:23.456000,Biden,Trump,2466494,2455873,10621,-21082,134,0.46641791044776115,0.5335820895522388,2643,2655,0,0,0.29196666666666665
Georgia (EV: 16),2020-11-09 15:59:49.976000,Biden,Trump,2466421,2455791,10630,-20948,706,0.5934844192634561,0.4065155807365439,2643,2655,0,0,0.291
Georgia (EV: 16),2020-11-09 14:36:42.436000,Biden,Trump,2466011,2455513,10498,-20242,8,0.3125,0.6875,2643,2655,0,0,0.2864333333333333
Georgia (EV: 16),2020-11-09 14:11:13.049000,Biden,Trump,2466009,2455508,10501,-20234,168,0.9434523809523809,0.05654761904761905,2643,2655,0,0,0.28626666666666667
Georgia (EV: 16),2020-11-09 13:45:06.799000,Biden,Trump,2465783,2455431,10352,-20066,5,0.4,0.6,2643,2655,0,0,0.28713333333333335
Georgia (EV: 16),2020-11-08 19:38:22.468000,Biden,Trump,2465781,2455428,10353,-18187,409,0.6919315403422983,0.3080684596577017,2643,2655,0,0,0.2870666666666667
Georgia (EV: 16),2020-11-08 13:13:11.647000,Biden,Trump,2465501,2455305,10196,-17778,1,1.0,0.0,2643,2655,0,0,0.28496666666666665
Georgia (EV: 16),2020-11-08 07:26:23.603000,Biden,Trump,2465500,2455305,10195,-17777,2246,0.7304096170970614,0.2695903829029386,2643,2655,0,0,0.28496666666666665
Georgia (EV: 16),2020-11-07 23:54:26.681000,Biden,Trump,2463889,2454729,9160,-15531,1982,0.906912209889001,0.09308779011099899,2643,2655,0,0,0.28823333333333334
Georgia (EV: 16),2020-11-07 19:51:50.218000,Biden,Trump,2462099,2454552,7547,-13549,125,0.5,0.5,2643,2655,0,0,0.3117666666666667
Georgia (EV: 16),2020-11-07 19:23:13.404000,Biden,Trump,2462038,2454491,7547,-13424,726,0.6949035812672176,0.30509641873278237,2643,2655,0,0,0.31106666666666666
Georgia (EV: 16),2020-11-07 18:21:37.850000,Biden,Trump,2461542,2454278,7264,-12698,68,0.6617647058823529,0.3382352941176471,2643,2655,0,0,0.3117333333333333
Georgia (EV: 16),2020-11-07 18:08:37.778000,Biden,Trump,2461498,2454256,7242,-12630,92,0.46739130434782605,0.532608695652174,2643,2655,0,0,0.3117333333333333
Georgia (EV: 16),2020-11-07 07:45:33.853000,Biden,Trump,2461455,2454207,7248,-12538,5110,0.77573385518591,0.22426614481409002,2643,2655,0,0,0.3111
Georgia (EV: 16),2020-11-07 05:41:05.142000,Biden,Trump,2457540,2453110,4430,-7428,74,0.7364864864864865,0.2635135135135135,2643,2655,0,0,0.32966666666666666
Georgia (EV: 16),2020-11-07 02:56:41.958000,Biden,Trump,2457487,2453092,4395,-7354,163,0.8251533742331288,0.17484662576687116,2643,2655,0,0,0.32986666666666664
Georgia (EV: 16),2020-11-07 02:25:37.424000,Biden,Trump,2457354,2453065,4289,-7191,188,0.9122340425531915,0.08776595744680851,2643,2655,0,0,0.3307333333333333
Georgia (EV: 16),2020-11-07 02:20:08.486000,Biden,Trump,2457130,2452996,4134,-7003,465,0.6225806451612903,0.3774193548387097,2643,2655,0,0,0.3323
Georgia (EV: 16),2020-11-07 01:41:25.877000,Biden,Trump,2456845,2452825,4020,-6538,58,0.3879310344827587,0.6120689655172413,2643,2655,0,0,0.3315666666666667
Georgia (EV: 16),2020-11-07 01:29:03.038000,Biden,Trump,2456823,2452790,4033,-6480,247,0.4757085020242915,0.5242914979757085,2643,2655,0,0,0.33103333333333335
Georgia (EV: 16),2020-11-07 01:06:18.371000,Biden,Trump,2456710,2452665,4045,-6233,288,0.5399305555555556,0.4600694444444444,2643,2655,0,0,0.32943333333333336
Georgia (EV: 16),2020-11-07 00:46:31.741000,Biden,Trump,2456560,2452538,4022,-5945,1395,0.40931899641577063,0.5906810035842294,2643,2655,0,0,0.3282333333333333
Georgia (EV: 16),2020-11-06 23:47:38.289000,Biden,Trump,2455980,2451705,4275,-4550,220,0.7318181818181818,0.2681818181818182,2643,2655,0,0,0.31626666666666664
Georgia (EV: 16),2020-11-06 23:37:36.956000,Biden,Trump,2455821,2451648,4173,-4330,4,0.25,0.75,2643,2655,0,0,0.3167333333333333
Georgia (EV: 16),2020-11-06 23:19:27.090000,Biden,Trump,2455820,2451645,4175,-4326,47,0.42553191489361697,0.574468085106383,2643,2655,0,0,0.31666666666666665
Georgia (EV: 16),2020-11-06 23:07:08.306000,Biden,Trump,2455802,2451620,4182,-4279,3,0.0,1.0,2643,2655,0,0,0.3163
Georgia (EV: 16),2020-11-06 22:52:51.807000,Biden,Trump,2455802,2451617,4185,-4276,48,0.5104166666666667,0.4895833333333333,2643,2655,0,0,0.3162333333333333
Georgia (EV: 16),2020-11-06 22:43:08.386000,Biden,Trump,2455778,2451594,4184,-4228,88,0.625,0.375,2643,2655,0,0,0.3159666666666667
Georgia (EV: 16),2020-11-06 22:34:37.575000,Biden,Trump,2455724,2451562,4162,-4140,132,0.49242424242424243,0.5075757575757576,2643,2655,0,0,0.31583333333333335
Georgia (EV: 16),2020-11-06 22:24:11.877000,Biden,Trump,2455660,2451496,4164,-4008,531,0.41148775894538603,0.588512241054614,2643,2655,0,0,0.31506666666666666
Georgia (EV: 16),2020-11-06 22:10:24.726000,Biden,Trump,2455440,2451182,4258,-3477,7171,0.6890252405522242,0.31097475944777575,2643,2655,0,-0.7031253834295014,0.31056666666666666
Georgia (EV: 16),2020-11-06 21:52:52.042000,Biden,Trump,2450596,2449049,1547,3694,60,0.3666666666666667,0.6333333333333333,2643,2655,0.7031253834295014,0.0012169527738615793,0.3159666666666667
Georgia (EV: 16),2020-11-06 21:43:24.696000,Biden,Trump,2450568,2449005,1563,3754,18,0.4722222222222222,0.5277777777777778,2643,2655,0.7019084306556398,0.00086119541172891,0.3154
Georgia (EV: 16),2020-11-06 21:23:20.762000,Biden,Trump,2450558,2448994,1564,3772,37,0.7432432432432432,0.25675675675675674,2643,2655,0.7010472352439109,0.004376614848540683,0.31526666666666664
Georgia (EV: 16),2020-11-06 21:14:25.339000,Biden,Trump,2450531,2448985,1546,3809,134,0.23880597014925375,0.7611940298507462,2643,2655,0.6966706203953702,-0.0019797395017872033,0.3153666666666667
Georgia (EV: 16),2020-11-06 20:46:47.323000,Biden,Trump,2450500,2448884,1616,3943,192,0.5598958333333333,0.4401041666666667,2643,2655,0.6986503598971574,0.012295706817555763,0.3143
Georgia (EV: 16),2020-11-06 20:38:29.002000,Biden,Trump,2450396,2448803,1593,4135,8,0.75,0.25,2643,2655,0.6863546530796016,0.0008547027315607414,0.3141333333333333
Georgia (EV: 16),2020-11-06 20:29:09.722000,Biden,Trump,2450390,2448801,1589,4143,26,0.23076923076923073,0.7692307692307693,2643,2655,0.6854999503480409,-0.0004832580570126588,0.3141333333333333
Georgia (EV: 16),2020-11-06 20:08:18.087000,Biden,Trump,2450385,2448782,1603,4169,8,0.5,0.5,2643,2655,0.6859832084050536,0.0003682214349129964,0.31366666666666665
Georgia (EV: 16),2020-11-06 19:53:53.320000,Biden,Trump,2450381,2448778,1603,4177,1,3.0,-2.0,2643,2655,0.6856149869701406,0.0006453087461590901,0.3136
Georgia (EV: 16),2020-11-06 19:46:07.235000,Biden,Trump,2450373,2448775,1598,4178,302,0.5745033112582781,0.42549668874172186,2643,2655,0.6849696782239815,0.017914215716140824,0.31366666666666665
Georgia (EV: 16),2020-11-06 19:22:14.276000,Biden,Trump,2450200,2448647,1553,4480,1,0.0,1.0,2643,2655,0.6670554625078406,-7.290079077826306e-05,0.31183333333333335
Georgia (EV: 16),2020-11-06 19:11:02.226000,Biden,Trump,2450200,2448646,1554,4481,20,0.32499999999999996,0.675,2643,2655,0.6671283632986189,-7.190392563360959e-06,0.31183333333333335
Georgia (EV: 16),2020-11-06 18:51:26.274000,Biden,Trump,2450194,2448633,1561,4501,1,0.0,1.0,2643,2655,0.6671355536911823,-7.254295869318916e-05,0.3115
Georgia (EV: 16),2020-11-06 18:40:11.567000,Biden,Trump,2450194,2448632,1562,4502,1,1.0,0.0,2643,2655,0.6672080966498755,0.00014956343447747322,0.3115
Georgia (EV: 16),2020-11-06 18:24:05.733000,Biden,Trump,2450193,2448632,1561,4503,13,0.5,0.5,2643,2655,0.667058533215398,0.0004988694970716745,0.3115
Georgia (EV: 16),2020-11-06 18:08:50.523000,Biden,Trump,2450187,2448626,1561,4516,1,1.0,0.0,2643,2655,0.6665596637183263,0.00014895630884770306,0.3114
Georgia (EV: 16),2020-11-06 17:40:44.549000,Biden,Trump,2450186,2448626,1560,4517,9,0.2222222222222222,0.7777777777777778,2643,2655,0.6664107074094786,-0.000208974739138168,0.3114
Georgia (EV: 16),2020-11-06 17:32:20.732000,Biden,Trump,2450184,2448619,1565,4526,62,0.3951612903225806,0.6048387096774194,2643,2655,0.6666196821486168,0.000919992338017428,0.3112333333333333
Georgia (EV: 16),2020-11-06 17:21:32.800000,Biden,Trump,2450158,2448580,1578,4588,1,1.0,0.0,2643,2655,0.6656996898105993,0.00014643193679897415,0.3105
Georgia (EV: 16),2020-11-06 17:16:09.129000,Biden,Trump,2450157,2448580,1577,4589,13,0.23076923076923073,0.7692307692307693,2643,2655,0.6655532578738004,-0.0002751441397873533,0.3105
Georgia (EV: 16),2020-11-06 16:49:49.484000,Biden,Trump,2450154,2448570,1584,4602,5,0.4,0.6,2643,2655,0.6658284020135877,7.825581794995706e-05,0.3102666666666667
Georgia (EV: 16),2020-11-06 16:41:57.998000,Biden,Trump,2450152,2448567,1585,4607,2,0.0,1.0,2643,2655,0.6657501461956378,-0.00014231865320124548,0.3102
Georgia (EV: 16),2020-11-06 16:32:19.121000,Biden,Trump,2450152,2448565,1587,4609,15,0.5333333333333333,0.4666666666666667,2643,2655,0.665892464848839,0.0006666382045596997,0.31016666666666665
Georgia (EV: 16),2020-11-06 16:03:11.367000,Biden,Trump,2450144,2448558,1586,4624,47,0.574468085106383,0.425531914893617,2643,2655,0.6652258266442793,0.002474976423158859,0.3100333333333333
Georgia (EV: 16),2020-11-06 15:35:56.950000,Biden,Trump,2450117,2448538,1579,4671,580,0.9146551724137931,0.0853448275862069,2643,2655,0.6627508502211205,0.06447013641054977,0.3097666666666667
Georgia (EV: 16),2020-11-06 14:58:41.776000,Biden,Trump,2449590,2448492,1098,5251,3,0.6666666666666667,0.3333333333333333,2643,2655,0.5982807138105707,0.00015486761863758858,0.3127666666666667
Georgia (EV: 16),2020-11-06 14:24:48.231000,Biden,Trump,2449588,2448491,1097,5254,13,0.5,0.5,2643,2655,0.5981258461919331,0.00025758725945423944,0.3127666666666667
Georgia (EV: 16),2020-11-06 13:15:23.381000,Biden,Trump,2449582,2448485,1097,5267,1,1.0,0.0,2643,2655,0.5978682589324789,0.00011488376540980116,0.31266666666666665
Georgia (EV: 16),2020-11-06 11:10:54.912000,Biden,Trump,2449580,2448484,1096,5268,241,0.8713692946058091,0.12863070539419086,2643,2655,0.5977533751670691,0.020796954731128747,0.31266666666666665
Georgia (EV: 16),2020-11-06 09:50:07.414000,Biden,Trump,2449371,2448454,917,5509,1843,0.87438958220293,0.12561041779707,2643,2655,0.5769564204359403,0.10217301037240445,0.3136
Georgia (EV: 16),2020-11-06 08:40:27.031000,Trump,Biden,2448232,2447769,463,7352,306,0.16993464052287577,0.8300653594771242,2643,2655,0.5252165899364641,-0.01193083472271983,0.6793
Georgia (EV: 16),2020-11-06 07:41:51.768000,Trump,Biden,2448183,2447518,665,7658,816,0.13112745098039214,0.8688725490196079,2643,2655,0.537147424659184,-0.031339412716599124,0.6785666666666667
Georgia (EV: 16),2020-11-06 06:41:37.569000,Trump,Biden,2448081,2446814,1267,8474,541,0.09149722735674681,0.9085027726432532,2643,2655,0.5684868373757831,-0.020028808597330916,0.6755333333333333
Georgia (EV: 16),2020-11-06 05:41:02.832000,Trump,Biden,2448037,2446328,1709,9015,144,0.16666666666666663,0.8333333333333334,2643,2655,0.588515645973114,-0.003750914274824879,0.6728
Georgia (EV: 16),2020-11-06 04:10:39.999000,Trump,Biden,2448016,2446211,1805,9159,1375,0.510909090909091,0.4890909090909091,2643,2655,0.5922665602479389,0.014281747855873439,0.6724333333333333
Georgia (EV: 16),2020-11-06 03:29:41.124000,Trump,Biden,2447343,2445568,1775,10534,34,0.17647058823529416,0.8235294117647058,2643,2655,0.5779848123920655,-0.0007697777928525884,0.6832
Georgia (EV: 16),2020-11-06 03:06:46.463000,Trump,Biden,2447337,2445540,1797,10568,337,0.34421364985163205,0.655786350148368,2643,2655,0.578754590184918,-0.0021868627778380834,0.6828666666666666
Georgia (EV: 16),2020-11-06 02:33:32.159000,Trump,Biden,2447223,2445321,1902,10905,1031,0.21144519883608148,0.7885548011639185,2643,2655,0.5809414529627561,-0.017392542471610928,0.6812333333333334
Georgia (EV: 16),2020-11-06 02:00:51.644000,Trump,Biden,2447015,2444518,2497,11936,1337,0.13014210919970082,0.8698578908002992,2643,2655,0.598333995434367,-0.026719814433683986,0.6716333333333333
Georgia (EV: 16),2020-11-06 01:44:07.375000,Trump,Biden,2446850,2443364,3486,13273,0,0,0,2643,2655,0.625053809868051,0.01880227414500224,0.6556
Georgia (EV: 16),2020-11-06 01:35:23.404000,Trump,Biden,2446850,2443364,3486,15491,0,0,0,2643,2655,0.6062515357230488,-7.263844113869489e-06,0.6556
Georgia (EV: 16),2020-11-06 01:33:55.993000,Trump,Biden,2446850,2443364,3486,15490,0,0,0,2643,2655,0.6062587995671627,0.029941057456790543,0.6556
Georgia (EV: 16),2020-11-06 01:27:54.594000,Trump,Biden,2446850,2443364,3486,21106,0,0,0,2643,2655,0.5763177421103721,-7.440982038686705e-05,0.6556
Georgia (EV: 16),2020-11-06 01:26:47.382000,Trump,Biden,2446850,2443364,3486,21087,0,0,0,2643,2655,0.576392151930759,-0.0117525782157053,0.6556
Georgia (EV: 16),2020-11-06 01:26:00.010000,Trump,Biden,2446850,2443364,3486,18462,0,0,0,2643,2655,0.5881447301464643,0.018150076743356114,0.6556
Georgia (EV: 16),2020-11-06 00:35:53.742000,Trump,Biden,2446850,2443364,3486,22856,2831,0.4736842105263158,0.5263157894736842,2643,2655,0.5699946534031082,0.005501950278109846,0.6556
Georgia (EV: 16),2020-11-06 00:01:17.420000,Trump,Biden,2445539,2441904,3635,25687,17356,0.33317008527310443,0.6668299147268956,2643,2655,0.5644927031249983,-0.03875164566706513,0.6707666666666666
Georgia (EV: 16),2020-11-05 23:07:42.238000,Trump,Biden,2439925,2430499,9426,43043,342,0.3421052631578947,0.6578947368421053,2643,2655,0.6032443487920635,-0.00038129877884440777,0.6876
Georgia (EV: 16),2020-11-05 22:45:37.954000,Trump,Biden,2439809,2430275,9534,43385,19,0.4736842105263158,0.5263157894736842,2643,2655,0.6036256475709079,3.660267059646394e-05,0.6888
Georgia (EV: 16),2020-11-05 22:21:28.212000,Trump,Biden,2439800,2430265,9535,43404,241,0.5207468879668049,0.47925311203319504,2643,2655,0.6035890449003114,0.0007206741385714643,0.6889333333333333
Georgia (EV: 16),2020-11-05 22:01:29.797000,Trump,Biden,2439678,2430153,9525,43645,6305,0.24242664551942905,0.757573354480571,2643,2655,0.6028683707617399,-0.018745344754808713,0.6912
Georgia (EV: 16),2020-11-05 21:53:18.781000,Trump,Biden,2438221,2425448,12773,49950,5,0.7,0.3,2643,2655,0.6216137155165486,3.3126216537615605e-05,0.6937333333333333
Georgia (EV: 16),2020-11-05 21:37:23.788000,Trump,Biden,2438216,2425445,12771,49955,6,1.0,0.0,2643,2655,0.621580589300011,7.540542260142669e-05,0.6937666666666666
Georgia (EV: 16),2020-11-05 21:13:32.296000,Trump,Biden,2438210,2425445,12765,49961,8,0.5,0.5,2643,2655,0.6215051838774096,2.0462766745610317e-05,0.6939333333333333
Georgia (EV: 16),2020-11-05 21:05:33.368000,Trump,Biden,2438206,2425441,12765,49969,3,0.0,1.0,2643,2655,0.621484721110664,-2.2344960161957417e-05,0.694
Georgia (EV: 16),2020-11-05 20:55:45.764000,Trump,Biden,2438206,2425438,12768,49972,0,0,0,2643,2655,0.621507066070826,-0.021592272738071183,0.694
Georgia (EV: 16),2020-11-05 20:40:29.018000,Trump,Biden,2438206,2425438,12768,42747,48,0.5416666666666667,0.4583333333333333,2643,2655,0.6430993388088971,0.011485633659512273,0.694
Georgia (EV: 16),2020-11-05 20:32:32.024000,Trump,Biden,2438181,2425417,12764,46294,3590,0.4901114206128133,0.5098885793871867,2643,2655,0.6316137051493849,-0.006735426607443973,0.6945
Georgia (EV: 16),2020-11-05 20:23:39.229000,Trump,Biden,2436443,2423608,12835,44383,0,0,0,2643,2655,0.6383491317568288,-0.09273992915953366,0.7265666666666667
Georgia (EV: 16),2020-11-05 20:15:28.984000,Trump,Biden,2436443,2423608,12835,27040,0,0,0,2643,2655,0.7310890609163625,-0.013076128250073982,0.7265666666666667
Georgia (EV: 16),2020-11-05 20:14:01.606000,Trump,Biden,2436443,2423608,12835,25628,0,0,0,2643,2655,0.7441651891664365,0.031852340015394054,0.7265666666666667
Georgia (EV: 16),2020-11-05 20:05:59.039000,Trump,Biden,2436443,2423608,12835,29363,19,0.6842105263157895,0.3157894736842105,2643,2655,0.7123128491510424,-0.033664393068947196,0.7265666666666667
Georgia (EV: 16),2020-11-05 20:01:34.938000,Trump,Biden,2436430,2423602,12828,25430,0,0,0,2643,2655,0.7459772422199896,0.10634959971188307,0.7268666666666667
Georgia (EV: 16),2020-11-05 19:45:41.212000,Trump,Biden,2436430,2423602,12828,43970,3,1.0,0.0,2643,2655,0.6396276425081066,4.548991787989287e-05,0.7268666666666667
Georgia (EV: 16),2020-11-05 19:37:18.729000,Trump,Biden,2436420,2423595,12825,43973,586,0.16296928327645055,0.8370307167235495,2643,2655,0.6395821525902267,-0.0025142892688981844,0.7269333333333333
Georgia (EV: 16),2020-11-05 19:21:26.906000,Trump,Biden,2436327,2423107,13220,44559,1,1.0,0.0,2643,2655,0.6420964418591248,1.4551149185804135e-05,0.7258
Georgia (EV: 16),2020-11-05 19:12:36.957000,Trump,Biden,2436326,2423107,13219,44560,939,0.33226837060702874,0.6677316293929713,2643,2655,0.642081890709939,-0.0004018967110790417,0.7258333333333333
Georgia (EV: 16),2020-11-05 18:50:48.460000,Trump,Biden,2436027,2422493,13534,45499,46,0.4347826086956522,0.5652173913043478,2643,2655,0.6424837874210181,8.440382543983826e-05,0.7293
Georgia (EV: 16),2020-11-05 17:52:38.333000,Trump,Biden,2436007,2422467,13540,45545,1,1.0,0.0,2643,2655,0.6423993835955782,1.4242787713558691e-05,0.7296333333333334
Georgia (EV: 16),2020-11-05 17:48:22.743000,Trump,Biden,2436006,2422467,13539,45546,796,0.1476130653266332,0.8523869346733668,2643,2655,0.6423851408078647,-0.003499561905584203,0.7296333333333334
Georgia (EV: 16),2020-11-05 17:16:26.913000,Trump,Biden,2435892,2421792,14100,46342,3805,0.41261498028909327,0.5873850197109067,2643,2655,0.6458847027134489,0.004910960107905704,0.7277
Georgia (EV: 16),2020-11-05 16:46:27.422000,Trump,Biden,2434354,2419589,14765,50147,219,0.2899543378995434,0.7100456621004566,2643,2655,0.6409737426055432,-0.0002732159973573012,0.7555666666666667
Georgia (EV: 16),2020-11-05 16:43:40.593000,Trump,Biden,2434292,2419435,14857,50366,0,0,0,2643,2655,0.6412469586029005,0.07869840864147482,0.7564666666666666
Georgia (EV: 16),2020-11-05 16:37:47.993000,Trump,Biden,2434292,2419435,14857,107985,6130,0.23172920065252856,0.7682707993474714,2643,2655,0.5625485499614257,-0.017066896205911064,0.7564666666666666
Georgia (EV: 16),2020-11-05 16:26:02.704000,Trump,Biden,2432928,2414782,18146,105678,0,0,0,2643,2655,0.5796154461673367,0.022369412195657468,0.7602333333333333
Georgia (EV: 16),2020-11-05 15:53:50.011000,Trump,Biden,2432928,2414782,18146,142914,4,0.75,0.25,2643,2655,0.5572460339716793,8.778947176657503e-06,0.7602333333333333
Georgia (EV: 16),2020-11-05 15:46:20.816000,Trump,Biden,2432925,2414781,18144,142918,1199,0.3156797331109258,0.6843202668890742,2643,2655,0.5572372550245026,-0.0010049677849826022,0.7603
